date,open,high,low,close,volume,quote_volume,trade_count,ret_1d,ret_3d,volatility_7d,ma_ratio_7_30,high_low_spread,volume_change,target,active_addresses,tx_count,hash_rate,fees,vix,dxy_proxy,fear_greed_index,difficulty,sp500_return,active_addresses_change,fees_per_tx,difficulty_change
2018-02-02,10285.1,10335.0,8750.99,9224.52,33564.764311,317636345.9843711,316020.0,-0.1031181028867002,-0.1801155452848635,0.05702160157937047,0.8493081112395326,0.1717173359697849,0.8630575480556608,0,591551.0,257664.0,20703947.9136968,214.02754492,13.47,106.4877,30.0,2603077300218.0,-0.0006480605989779287,0.22957757310834936,0.0008306458990002483,0.0
2018-02-03,9224.52,9250.0,8010.02,8873.03,49971.626975,434236483.7044874,453411.0,-0.03810387965986306,-0.13328240949215187,0.056589616791471516,0.837668383144809,0.13974707625241878,0.4888120921088388,1,551199.0,235918.0,21739145.3093817,274.36258243,17.31,107.1151,15.0,2603077300218.0,-0.021208513171602883,-0.06821389871710126,0.0011629573937978449,0.0
2018-02-04,8873.03,9473.01,8229.0,9199.96,28725.000735,256834729.0599109,327519.0,0.03684536173099806,-0.10550602327639025,0.05670556796416031,0.8243563021716285,0.13521906616985294,-0.42517379413380607,0,436197.0,194891.0,20445148.5647756,146.92776937,17.31,107.1151,40.0,2603077300218.0,0.0,-0.2086397108848166,0.0007538971495348682,0.0
2018-02-05,9199.96,9368.0,7930.0,8184.81,32014.308449,274912288.421322,356134.0,-0.11034287105596097,-0.11271155572322467,0.05589662085938355,0.8004674730464709,0.1756913110994635,0.11451027431975436,0,396695.0,173687.0,23033142.0539877,111.31669812,17.31,107.1151,24.0,2603077300218.0,0.0,-0.09055999926638647,0.0006409040292019553,0.0
2018-02-06,8179.99,8382.8,6625.0,6939.99,63403.182579,471166218.7134473,533510.0,-0.15208905276970397,-0.2178556817682349,0.06790703433690166,0.7708435182729989,0.2532856675585987,0.9804639128783199,1,486554.0,216363.0,23938939.775212,173.7675019,37.32,107.33,11.0,2603077300218.0,-0.040979244278871785,0.22651911418091975,0.000803129471767354,0.0
2018-02-07,6939.63,7878.0,6000.01,7652.14,100201.500307,684364276.3666689,785996.0,0.10261542163605442,-0.16824203583493835,0.09099235781854548,0.7575781473540144,0.24542023538513405,0.5803859716686857,0,589897.0,244120.0,24293141.3193202,164.26998571,29.98,107.5204,8.0,2607870187292.06,0.017440938639606607,0.21239780168285538,0.0006729067086269048,0.001841238857431815
2018-02-08,7655.02,8476.0,7150.01,7599.0,60778.460497,477935038.81177694,514893.0,-0.006944462594777434,-0.07157282820248734,0.09020844543188618,0.7396858473091935,0.17449532833267534,-0.3934376200876698,1,489403.0,213719.0,20149017.2119067,123.52109098,27.73,107.7175,36.0,2874674234415.0,-0.0050015954644285765,-0.17035855412046508,0.0005779602701678372,0.10230725763232185
2018-02-09,7599.0,7844.0,7572.09,7784.02,1521.537318,11770168.04386595,12417.0,0.02434794051848943,0.12161833086214835,0.08788088584692723,0.7357784868592643,0.03493182186068379,-0.9749658463613914,1,398608.0,173289.0,18720008.8990056,87.98500449,33.46,108.3025,30.0,2874674234415.0,-0.037536451302551344,-0.18552195225611612,0.0005077356582933711,0.0
2018-02-10,7789.9,8738.0,7789.9,8683.92,20482.910825,173348469.81187892,273091.0,0.11560864437655605,0.13483548392998546,0.10098361086624127,0.7475064119780521,0.10917880404241406,12.461983865058247,0,462087.0,177860.0,19291612.224166,88.36425123,29.06,108.2582,44.0,2874674234415.0,0.014936071290197583,0.15925169590173804,0.0004968191343191273,0.0
2018-02-11,8683.93,9065.78,8120.0,8533.98,49381.512653,423411421.93098,537578.0,-0.01726639582124212,0.12303987366758773,0.09988629107999474,0.7495993961931685,0.1108251952781704,1.4108640161010904,0,421548.0,181783.0,20434818.874487,88.79565618,29.06,108.2582,54.0,2874674234415.0,0.0,-0.08773023261853286,0.000488470628056529,0.0
