date,difficulty
2018-01-01,1922580604979.83
2018-01-02,1931136454487.0
2018-01-03,1931136454487.0
2018-01-04,1931136454487.0
2018-01-05,1931136454487.0
2018-01-06,1931136454487.0
2018-01-07,1931136454487.0
2018-01-08,1931136454487.0
2018-01-09,1931136454487.0
2018-01-10,1931136454487.0
2018-01-11,1931136454487.0
2018-01-12,1931136454487.0
2018-01-13,2134254177773.12
2018-01-14,2227847638503.0
2018-01-15,2227847638503.0
2018-01-16,2227847638503.0
2018-01-17,2227847638503.0
2018-01-18,2227847638503.0
2018-01-19,2227847638503.0
2018-01-20,2227847638503.0
2018-01-21,2227847638503.0
2018-01-22,2227847638503.0
2018-01-23,2227847638503.0
2018-01-24,2227847638503.0
2018-01-25,2460585023617.37
2018-01-26,2603077300218.0
2018-01-27,2603077300218.0
2018-01-28,2603077300218.0
2018-01-29,2603077300218.0
2018-01-30,2603077300218.0
2018-01-31,2603077300218.0
2018-02-01,2603077300218.0
2018-02-02,2603077300218.0
2018-02-03,2603077300218.0
2018-02-04,2603077300218.0
2018-02-05,2603077300218.0
2018-02-06,2607870187292.06
2018-02-07,2874674234415.0
2018-02-08,2874674234415.0
2018-02-09,2874674234415.0
2018-02-10,2874674234415.0
2018-02-11,2874674234415.0
2018-02-12,2874674234415.0
2018-02-13,2874674234415.0
2018-02-14,2874674234415.0
2018-02-15,2874674234415.0
2018-02-16,2874674234415.0
2018-02-17,2874674234415.0
2018-02-18,2874674234415.0
2018-02-19,2874674234415.0
2018-02-20,2967853337743.98
2018-02-21,3007383866429.0
2018-02-22,3007383866429.0
2018-02-23,3007383866429.0
2018-02-24,3007383866429.0
2018-02-25,3007383866429.0
2018-02-26,3007383866429.0
2018-02-27,3007383866429.0
2018-02-28,3007383866429.0
2018-03-01,3007383866429.0
2018-03-02,3007383866429.0
2018-03-03,3007383866429.0
2018-03-04,3007383866429.0
2018-03-05,3233581400367.21
2018-03-06,3290605988755.0
2018-03-07,3290605988755.0
2018-03-08,3290605988755.0
2018-03-09,3290605988755.0
2018-03-10,3290605988755.0
2018-03-11,3290605988755.0
2018-03-12,3290605988755.0
2018-03-13,3290605988755.0
2018-03-14,3290605988755.0
2018-03-15,3290605988755.0
2018-03-16,3290605988755.0
2018-03-17,3290605988755.0
2018-03-18,3381698122495.93
2018-03-19,3462542391191.0
2018-03-20,3462542391191.0
2018-03-21,3462542391191.0
2018-03-22,3462542391191.0
2018-03-23,3462542391191.0
2018-03-24,3462542391191.0
2018-03-25,3462542391191.0
2018-03-26,3462542391191.0
2018-03-27,3462542391191.0
2018-03-28,3462542391191.0
2018-03-29,3462542391191.0
2018-03-30,3462542391191.0
2018-03-31,3462542391191.0
2018-04-01,3494288842678.95
2018-04-02,3511060552899.0
2018-04-03,3511060552899.0
2018-04-04,3511060552899.0
2018-04-05,3511060552899.0
2018-04-06,3511060552899.0
2018-04-07,3511060552899.0
2018-04-08,3511060552899.0
2018-04-09,3511060552899.0
2018-04-10,3511060552899.0
2018-04-11,3511060552899.0
2018-04-12,3511060552899.0
2018-04-13,3511060552899.0
2018-04-14,3796188328004.62
2018-04-15,3839316899029.0
2018-04-16,3839316899029.0
2018-04-17,3839316899029.0
2018-04-18,3839316899029.0
2018-04-19,3839316899029.0
2018-04-20,3839316899029.0
2018-04-21,3839316899029.0
2018-04-22,3839316899029.0
2018-04-23,3839316899029.0
2018-04-24,3839316899029.0
2018-04-25,3839316899029.0
2018-04-26,3839316899029.0
2018-04-27,3943557223451.08
2018-04-28,4022059196164.0
2018-04-29,4022059196164.0
2018-04-30,4022059196164.0
2018-05-01,4022059196164.0
2018-05-02,4022059196164.0
2018-05-03,4022059196164.0
2018-05-04,4022059196164.0
2018-05-05,4022059196164.0
2018-05-06,4022059196164.0
2018-05-07,4022059196164.0
2018-05-08,4022059196164.0
2018-05-09,4022059196164.0
2018-05-10,4022059196164.0
2018-05-11,4138123233245.81
2018-05-12,4143878474754.0
2018-05-13,4143878474754.0
2018-05-14,4143878474754.0
2018-05-15,4143878474754.0
2018-05-16,4143878474754.0
2018-05-17,4143878474754.0
2018-05-18,4143878474754.0
2018-05-19,4143878474754.0
2018-05-20,4143878474754.0
2018-05-21,4143878474754.0
2018-05-22,4143878474754.0
2018-05-23,4143878474754.0
2018-05-24,4219142059012.62
2018-05-25,4306949573981.0
2018-05-26,4306949573981.0
