Date,Collection,Group,Volume,Floor_Price,RV,BPV,Jump,VIX,Volume_Log,Floor_Price_A,Floor_Price_B,Floor_Missing_Dummy,Floor_Price_C
2022-01-22,!=Avg(Joe),Tail,0.02,0.02,0.0106817925601012,0.0110977108475462,0.0,28.850000381469727,0.019802627296179712,0.02,0.02,0,0.02
2022-06-25,"""LOVE"" by Milan Quadens",Tail,0.0025,0.0025,0.0019691656498951,0.0017441138669265,0.0002250517829686,27.229999542236328,0.002496880198587199,0.0025,0.0025,0,0.0025
2022-06-26,"""LOVE"" by Milan Quadens",Tail,0.003,0.003,0.0017033396493895,0.0016126440517102,9.069559767927348e-05,27.229999542236328,0.002995508979798479,0.003,0.003,0,0.003
2022-06-01,"""MOAR"" by Joan Cornella",Blue-chip,78.7105,1.03,0.001974479840054,0.0017581474147363,0.0002163324253176,25.690000534057617,4.378401321158836,1.03,1.03,0,1.03
2022-06-02,"""MOAR"" by Joan Cornella",Blue-chip,105.3985,0.86,0.0019193373862206,0.001930347175131,0.0,24.71999931335449,4.667191479063809,0.86,0.86,0,0.86
2022-06-03,"""MOAR"" by Joan Cornella",Blue-chip,32.87766410027266,0.6926651002726577,0.0012288374724068,0.0011802831171711,4.855435523579707e-05,24.790000915527344,3.522755921134006,0.6926651002726577,0.6926651002726577,0,0.6926651002726577
2022-06-04,"""MOAR"" by Joan Cornella",Blue-chip,21.34229822,0.76049922,0.0005498130485838,0.000512196332497,3.761671608674337e-05,24.790000915527344,3.106481663014099,0.76049922,0.76049922,0,0.76049922
2022-06-05,"""MOAR"" by Joan Cornella",Blue-chip,46.99699,0.9,0.0005928764775743,0.0005762581486601,1.661832891415929e-05,24.790000915527344,3.8711383006083078,0.9,0.9,0,0.9
2022-06-06,"""MOAR"" by Joan Cornella",Blue-chip,39.878,0.99,0.0010506596396062,0.0010030673446603,4.7592294945926136e-05,25.06999969482422,3.710592021019586,0.99,0.99,0,0.99
2022-06-07,"""MOAR"" by Joan Cornella",Blue-chip,53.86210750719074,0.9945475071907404,0.0051192490369439,0.0047993085617894,0.0003199404751544,24.020000457763672,4.004822900870571,0.9945475071907404,0.9945475071907404,0,0.9945475071907404
2022-06-08,"""MOAR"" by Joan Cornella",Blue-chip,18.9499,1.19,0.0019556960429663,0.0019585025247545,0.0,23.959999084472656,2.9932241307919814,1.19,1.19,0,1.19
2022-06-09,"""MOAR"" by Joan Cornella",Blue-chip,7.4958,0.9959,0.0008654727741002,0.0008059795666569,5.949320744324583e-05,26.09000015258789,2.139571923732859,0.9959,0.9959,0,0.9959
2022-06-10,"""MOAR"" by Joan Cornella",Blue-chip,16.4916999,1.1,0.0026546768985973,0.001892948183706,0.0007617287148913,27.75,2.86172647698914,1.1,1.1,0,1.1
2022-06-11,"""MOAR"" by Joan Cornella",Blue-chip,2.59,1.19,0.0035136689100799,0.0025034169985257,0.0010102519115541,27.75,1.2781522025001875,1.19,1.19,0,1.19
2022-06-12,"""MOAR"" by Joan Cornella",Blue-chip,11.6099999,0.76,0.0047579123661178,0.0039659807670969,0.0007919315990209,27.75,2.534490142046614,0.76,0.76,0,0.76
2022-06-13,"""MOAR"" by Joan Cornella",Blue-chip,1.0,1.0,0.0159256495310343,0.0141052022361418,0.0018204472948924,34.02000045776367,0.6931471805599453,1.0,1.0,0,1.0
2022-06-14,"""MOAR"" by Joan Cornella",Blue-chip,1.92,0.92,0.012116939180946,0.011796115824692,0.0003208233562539,32.689998626708984,1.0715836162801904,0.92,0.92,0,0.92
2022-06-17,"""MOAR"" by Joan Cornella",Blue-chip,1.3,1.3,0.0040113433955628,0.0038356950264171,0.0001756483691456,31.1299991607666,0.832909122935104,1.3,1.3,0,1.3
2022-06-18,"""MOAR"" by Joan Cornella",Blue-chip,1.5,1.5,0.0112317271018675,0.008745247211124,0.0024864798907435,31.1299991607666,0.9162907318741551,1.5,1.5,0,1.5
2022-06-19,"""MOAR"" by Joan Cornella",Blue-chip,1.74,0.85,0.0105038397361878,0.0094717906885471,0.0010320490476406,31.1299991607666,1.007957920399979,0.85,0.85,0,0.85
2022-06-20,"""MOAR"" by Joan Cornella",Blue-chip,0.85,0.85,0.0055298011274146,0.005201615664753,0.0003281854626616,31.1299991607666,0.6151856390902334,0.85,0.85,0,0.85
2022-06-21,"""MOAR"" by Joan Cornella",Blue-chip,1.79,0.89,0.0033745955260563,0.0029577059333559,0.0004168895927004,30.190000534057617,1.0260415958332743,0.89,0.89,0,0.89
2022-06-22,"""MOAR"" by Joan Cornella",Blue-chip,18.622,0.822,0.0034903411818683,0.0032377416473004,0.0002525995345679,28.950000762939453,2.976651385741199,0.822,0.822,0,0.822
2022-06-23,"""MOAR"" by Joan Cornella",Blue-chip,14.7308,0.7689,0.0026045963192758,0.0024403303676346,0.0001642659516411,29.049999237060547,2.755620574009627,0.7689,0.7689,0,0.7689
2022-06-24,"""MOAR"" by Joan Cornella",Blue-chip,2.1959,1.0969,0.0026076267663199,0.0021335407016707,0.0004740860646491,27.229999542236328,1.1618687383031245,1.0969,1.0969,0,1.0969
